userId,movieId,rating,timestamp
6,13,1.5,0
6,12,4.5,0
6,24,3.0,0
6,3,2.0,0
6,28,2.0,0
6,17,2.5,0
7,12,4.0,0
7,20,4.5,0
7,9,3.0,0
7,2,3.5,0
7,23,3.5,0
7,22,2.5,0
7,14,3.0,0
7,11,3.5,0
7,4,2.0,0
7,10,2.0,0
7,1,1.5,0
7,30,4.0,0
7,25,3.0,0
7,8,3.5,0
7,15,4.0,0
7,21,2.5,0
7,29,1.5,0
7,3,3.5,0
8,3,4.0,0
8,5,2.5,0
8,21,4.0,0
8,29,4.5,0
8,20,3.0,0
8,6,2.5,0
8,11,4.0,0
8,30,2.5,0
8,22,2.5,0
8,8,2.0,0
8,15,3.0,0
8,2,4.0,0
8,24,5.0,0
8,4,3.5,0
8,13,3.0,0
8,17,4.0,0
8,18,2.0,0
8,27,3.5,0
9,21,2.5,0
9,2,1.5,0
9,6,4.5,0
9,27,5.0,0
9,1,2.0,0
9,12,3.0,0
9,19,2.5,0
9,9,2.5,0
9,17,2.0,0
9,20,3.5,0
9,18,5.0,0
9,15,3.0,0
9,16,3.5,0
9,22,5.0,0
9,7,3.0,0
9,30,3.5,0
9,26,3.0,0
9,24,5.0,0
10,11,3.0,0
10,15,3.5,0
10,18,3.5,0
10,13,2.5,0
10,4,2.0,0
10,14,2.0,0
10,16,4.5,0
10,30,5.0,0
10,6,3.0,0
10,27,1.5,0
10,2,4.5,0
10,26,2.5,0
10,20,4.5,0
10,29,3.5,0
10,1,1.5,0
10,8,4.0,0
10,5,3.0,0
10,24,1.5,0
11,18,2.0,0
11,29,2.5,0
11,25,3.0,0
11,15,3.5,0
11,17,5.0,0
11,16,3.0,0
11,11,5.0,0
11,24,4.5,0
11,22,4.0,0
11,10,4.0,0
11,2,1.5,0
11,9,3.5,0
11,8,2.5,0
11,30,4.0,0
11,13,3.5,0
11,5,1.5,0
11,19,2.0,0
11,23,3.0,0
12,3,3.5,0
12,7,2.5,0
12,1,4.0,0
12,24,2.5,0
12,27,3.0,0
12,17,3.5,0
12,6,2.5,0
12,25,5.0,0
12,10,1.5,0
12,18,2.0,0
12,30,2.0,0
12,15,1.5,0
12,9,2.0,0
12,2,4.0,0
12,12,2.5,0
12,5,4.5,0
12,8,5.0,0
12,20,5.0,0
13,23,3.5,0
13,7,3.0,0
13,25,2.5,0
13,12,4.0,0
13,24,3.0,0
13,16,4.0,0
13,5,4.0,0
13,27,3.5,0
13,3,3.0,0
13,11,3.0,0
13,13,3.5,0
13,14,3.5,0
13,17,2.0,0
13,1,3.0,0
13,2,2.5,0
13,30,3.0,0
13,4,4.0,0
13,6,3.5,0
14,20,4.5,0
14,21,2.0,0
14,15,4.5,0
14,9,3.5,0
14,10,2.5,0
14,12,2.5,0
14,28,4.0,0
14,13,2.5,0
14,22,3.0,0
14,16,3.0,0
14,8,3.5,0
14,27,4.0,0
14,23,4.5,0
14,3,5.0,0
14,7,4.0,0
14,19,3.0,0
14,18,3.5,0
14,24,2.5,0
15,26,4.0,0
15,23,2.0,0
15,28,2.0,0
15,12,3.5,0
15,8,4.0,0
15,22,3.0,0
15,29,4.0,0
15,6,3.0,0
15,24,3.0,0
15,3,4.0,0
15,1,4.5,0
15,4,2.5,0
15,9,3.0,0
15,30,3.0,0
15,15,3.0,0
15,10,3.5,0
15,16,3.0,0
15,2,5.0,0
16,10,3.0,0
16,11,1.5,0
16,19,2.0,0
16,18,3.5,0
16,24,4.0,0
16,14,4.5,0
16,15,2.5,0
16,2,2.5,0
16,22,4.0,0
16,12,2.5,0
16,21,2.0,0
16,27,4.5,0
16,4,4.5,0
16,9,3.0,0
16,26,3.0,0
16,30,3.0,0
16,3,3.5,0
16,20,3.5,0
17,28,4.5,0
17,16,4.5,0
17,21,2.0,0
17,13,2.5,0
17,11,2.0,0
17,7,5.0,0
17,12,4.5,0
17,25,4.0,0
17,26,3.0,0
17,29,1.5,0
17,1,2.0,0
17,10,3.5,0
17,3,2.0,0
17,6,3.0,0
17,5,3.5,0
17,8,3.5,0
17,20,4.0,0
17,24,2.5,0
18,16,2.0,0
18,6,3.0,0
18,9,3.0,0
18,19,3.0,0
18,28,3.5,0
18,17,4.5,0
18,8,2.0,0
18,18,2.5,0
18,15,3.0,0
18,22,3.0,0
18,2,2.0,0
18,3,3.0,0
18,24,4.5,0
18,4,2.5,0
18,30,3.5,0
18,20,3.5,0
18,29,2.5,0
18,1,4.5,0
19,11,2.0,0
19,26,4.0,0
19,7,3.5,0
19,21,4.0,0
19,13,4.0,0
19,17,3.5,0
19,15,3.0,0
19,23,1.5,0
19,4,2.5,0
19,8,4.0,0
19,24,3.5,0
19,1,3.5,0
19,9,3.5,0
19,20,3.5,0
19,10,3.0,0
19,16,3.0,0
19,30,2.0,0
19,12,2.5,0
20,10,4.5,0
20,23,5.0,0
20,8,3.0,0
20,19,4.5,0
20,7,2.5,0
20,13,3.0,0
20,5,4.0,0
20,24,4.5,0
20,12,4.0,0
20,30,2.5,0
20,6,3.5,0
20,21,3.0,0
20,25,3.5,0
20,20,2.5,0
20,17,2.5,0
20,27,4.0,0
20,11,2.5,0
20,16,5.0,0
21,27,3.0,0
21,2,3.0,0
21,22,2.5,0
21,7,3.5,0
21,21,2.0,0
21,19,1.5,0
21,12,3.0,0
21,11,2.5,0
21,29,2.0,0
21,5,2.5,0
21,20,4.5,0
21,26,3.0,0
21,13,2.0,0
21,30,4.0,0
21,1,3.5,0
21,23,4.5,0
21,14,3.0,0
21,9,3.0,0
22,25,3.5,0
22,28,4.0,0
22,14,2.5,0
22,27,2.0,0
22,26,4.5,0
22,8,2.5,0
22,20,2.0,0
22,13,3.5,0
22,24,4.5,0
22,4,3.0,0
22,30,2.0,0
22,6,3.0,0
22,3,4.5,0
22,21,4.5,0
22,23,3.5,0
22,7,3.0,0
22,15,3.0,0
22,1,4.5,0
23,27,5.0,0
23,26,3.0,0
23,18,4.5,0
23,17,2.5,0
23,7,2.5,0
23,16,2.5,0
23,9,2.0,0
23,14,4.0,0
23,8,3.5,0
23,12,2.0,0
23,4,4.5,0
23,21,3.0,0
23,23,1.5,0
23,29,4.0,0
23,1,3.0,0
23,6,5.0,0
23,20,4.5,0
23,15,2.5,0
24,10,4.0,0
24,19,4.0,0
24,9,3.5,0
24,17,2.5,0
24,5,3.5,0
24,25,3.5,0
24,8,3.0,0
24,29,1.5,0
24,23,3.5,0
24,18,4.5,0
24,3,2.5,0
24,12,4.5,0
24,7,3.0,0
24,1,3.0,0
24,21,3.5,0
24,15,3.0,0
24,28,4.0,0
24,16,4.0,0
25,4,2.5,0
25,25,3.0,0
25,14,2.5,0
25,8,3.0,0
25,21,3.0,0
25,10,3.0,0
25,26,4.0,0
25,12,4.0,0
25,22,2.0,0
25,2,2.5,0
25,30,3.5,0
25,28,4.0,0
25,15,4.0,0
25,27,2.0,0
25,1,4.0,0
25,5,2.5,0
25,9,2.5,0
25,24,4.5,0
26,13,3.0,0
26,23,1.5,0
26,11,2.0,0
26,10,2.5,0
26,17,3.5,0
26,7,2.5,0
26,8,4.0,0
26,3,4.5,0
26,5,4.0,0
26,20,4.0,0
26,2,4.0,0
26,6,2.0,0
26,14,4.5,0
26,29,4.0,0
26,1,3.5,0
26,27,3.5,0
26,4,2.5,0
26,9,3.5,0
27,26,2.5,0
27,2,2.5,0
27,28,3.5,0
27,25,2.5,0
27,4,4.0,0
27,10,4.0,0
27,13,2.5,0
27,21,2.5,0
27,30,3.0,0
27,17,3.0,0
27,5,4.5,0
27,19,4.5,0
27,7,3.0,0
27,15,3.5,0
27,12,4.5,0
27,22,4.0,0
27,6,4.0,0
27,11,2.5,0
28,11,2.5,0
28,21,3.0,0
28,1,3.5,0
28,22,2.5,0
28,27,2.0,0
28,30,4.0,0
28,24,2.5,0
28,12,2.0,0
28,2,3.5,0
28,15,4.0,0
28,4,3.0,0
28,16,3.5,0
28,13,2.5,0
28,5,2.5,0
28,25,4.0,0
28,20,4.0,0
28,9,3.0,0
28,26,3.5,0
29,7,3.5,0
29,21,5.0,0
29,18,2.5,0
29,29,4.5,0
29,3,4.5,0
29,26,4.5,0
29,20,2.5,0
29,11,4.0,0
29,30,2.5,0
29,5,2.0,0
29,14,2.5,0
29,13,3.0,0
29,9,2.5,0
29,12,4.0,0
29,2,4.5,0
29,19,4.0,0
29,10,4.0,0
29,23,3.0,0
30,13,3.5,0
30,26,2.5,0
30,14,5.0,0
30,3,3.5,0
30,15,2.5,0
30,19,2.5,0
30,16,3.0,0
30,27,4.0,0
30,25,3.5,0
30,23,3.0,0
30,21,2.5,0
30,6,4.5,0
30,22,4.5,0
30,17,2.0,0
30,28,3.0,0
30,8,4.0,0
30,4,4.5,0
30,5,4.0,0
31,19,4.5,0
31,28,4.0,0
31,11,2.5,0
31,4,2.0,0
31,18,4.5,0
31,25,5.0,0
31,17,2.5,0
31,22,2.5,0
31,7,3.5,0
31,1,2.5,0
31,27,1.5,0
31,29,2.0,0
31,26,2.5,0
31,21,3.5,0
31,15,5.0,0
31,30,4.0,0
31,20,5.0,0
31,24,2.5,0
32,14,3.0,0
32,25,3.0,0
32,17,5.0,0
32,3,4.5,0
32,22,3.0,0
32,5,3.0,0
32,16,3.0,0
32,26,3.0,0
32,11,4.5,0
32,6,2.0,0
32,24,4.0,0
32,28,5.0,0
32,23,4.0,0
32,30,4.5,0
32,10,4.0,0
32,29,2.0,0
32,19,2.5,0
32,20,2.5,0
33,2,4.5,0
33,11,2.5,0
33,28,3.5,0
33,14,4.5,0
33,24,2.5,0
33,21,3.5,0
33,19,3.5,0
33,27,3.5,0
33,25,3.0,0
33,29,2.5,0
33,30,2.5,0
33,6,2.5,0
33,1,4.0,0
33,12,3.0,0
33,22,4.0,0
33,3,4.5,0
33,8,5.0,0
33,13,4.5,0
34,21,2.5,0
34,29,3.5,0
34,26,2.0,0
34,13,1.5,0
34,10,4.0,0
34,5,3.0,0
34,18,3.5,0
34,3,1.5,0
34,11,2.0,0
34,27,4.0,0
34,15,4.5,0
34,28,3.0,0
34,25,2.0,0
34,22,4.0,0
34,4,3.5,0
34,30,3.0,0
34,23,4.5,0
34,14,3.0,0
35,16,3.5,0
35,28,3.5,0
35,4,2.0,0
35,26,4.0,0
35,20,5.0,0
35,10,3.0,0
35,13,3.0,0
35,11,2.5,0
35,24,2.5,0
35,25,3.5,0
35,27,1.0,0
35,8,3.0,0
35,7,2.5,0
35,14,1.5,0
35,12,2.0,0
35,18,4.5,0
35,22,2.5,0
35,2,4.5,0
36,16,3.0,0
36,2,4.5,0
36,10,4.5,0
36,24,4.5,0
36,5,2.0,0
36,8,3.5,0
36,12,3.5,0
36,23,3.0,0
36,9,2.5,0
36,22,2.5,0
36,30,1.5,0
36,18,2.5,0
36,29,3.5,0
36,1,5.0,0
36,17,5.0,0
36,28,3.5,0
36,26,4.5,0
36,3,4.0,0
37,11,3.0,0
37,4,4.0,0
37,24,4.5,0
37,15,2.5,0
37,17,3.5,0
37,28,3.0,0
37,2,2.5,0
37,5,5.0,0
37,7,1.5,0
37,14,3.0,0
37,23,3.0,0
37,18,4.5,0
37,12,2.5,0
37,20,3.0,0
37,6,4.5,0
37,21,3.5,0
37,25,4.0,0
37,26,2.5,0
38,6,3.5,0
38,19,2.0,0
38,3,2.5,0
38,22,2.0,0
38,21,3.0,0
38,5,2.0,0
38,2,4.5,0
38,7,4.5,0
38,30,5.0,0
38,28,4.0,0
38,14,3.0,0
38,25,3.5,0
38,10,4.5,0
38,18,4.0,0
38,12,3.5,0
38,24,2.5,0
38,29,1.5,0
38,23,4.0,0
39,24,4.0,0
39,6,2.0,0
39,25,4.0,0
39,8,3.0,0
39,4,2.0,0
39,15,4.0,0
39,30,3.5,0
39,13,2.5,0
39,12,4.5,0
39,5,2.0,0
39,3,4.0,0
39,27,3.5,0
39,7,3.0,0
39,9,2.5,0
39,14,2.5,0
39,19,2.5,0
39,26,3.5,0
39,16,2.5,0
40,1,4.0,0
40,5,5.0,0
40,30,3.5,0
40,15,1.0,0
40,16,2.5,0
40,17,3.5,0
40,19,2.5,0
40,27,2.5,0
40,6,3.5,0
40,29,3.0,0
40,3,4.0,0
40,7,2.0,0
40,4,2.0,0
40,28,3.5,0
40,14,4.0,0
40,26,4.0,0
40,12,1.5,0
40,25,5.0,0
41,11,3.5,0
41,1,2.0,0
41,5,5.0,0
41,30,3.0,0
41,27,4.0,0
41,13,2.5,0
41,28,2.5,0
41,12,4.0,0
41,4,4.0,0
41,2,3.5,0
41,25,2.5,0
41,20,2.0,0
41,19,5.0,0
41,9,3.0,0
41,26,3.0,0
41,17,3.0,0
41,22,3.5,0
41,6,3.0,0
42,21,2.5,0
42,14,2.5,0
42,25,4.0,0
42,15,4.0,0
42,23,4.0,0
42,3,5.0,0
42,9,3.5,0
42,13,4.0,0
42,18,3.5,0
42,19,3.5,0
42,28,4.0,0
42,2,4.0,0
42,10,2.0,0
42,11,2.0,0
42,7,4.0,0
42,12,3.0,0
42,29,2.5,0
42,1,2.0,0
43,18,2.0,0
43,7,3.0,0
43,19,3.5,0
43,3,4.5,0
43,11,4.0,0
43,26,4.0,0
43,5,2.5,0
43,9,2.5,0
43,30,2.0,0
43,20,2.5,0
43,25,2.0,0
43,4,3.0,0
43,8,2.0,0
43,16,3.0,0
43,27,2.0,0
43,22,2.5,0
43,14,2.5,0
43,23,3.5,0
44,11,2.0,0
44,3,1.0,0
44,6,4.0,0
44,18,4.0,0
44,4,4.0,0
44,19,3.0,0
44,27,5.0,0
44,21,2.5,0
44,10,1.5,0
44,1,3.0,0
44,26,3.0,0
44,15,3.0,0
44,29,5.0,0
44,7,2.0,0
44,25,5.0,0
44,8,3.0,0
44,5,4.5,0
44,20,3.0,0
45,14,2.0,0
45,26,3.0,0
45,28,4.5,0
45,21,2.5,0
45,18,4.0,0
45,27,2.5,0
45,4,2.0,0
45,17,2.0,0
45,11,2.0,0
45,7,4.0,0
45,24,2.0,0
45,25,4.5,0
45,15,4.0,0
45,16,3.5,0
45,3,2.5,0
45,13,2.5,0
45,9,4.5,0
45,30,4.5,0
46,25,2.0,0
46,9,2.5,0
46,8,2.0,0
46,16,3.0,0
46,22,3.0,0
46,1,4.5,0
46,12,4.5,0
46,23,4.5,0
46,30,3.0,0
46,14,2.5,0
46,26,4.5,0
46,21,3.5,0
46,4,2.0,0
46,18,2.5,0
46,13,3.5,0
46,11,4.5,0
46,6,2.5,0
46,27,2.5,0
47,29,4.5,0
47,27,3.0,0
47,5,5.0,0
47,18,2.0,0
47,30,2.0,0
47,13,4.5,0
47,21,3.5,0
47,26,4.0,0
47,1,4.5,0
47,7,1.5,0
47,6,3.0,0
47,22,4.5,0
47,10,2.5,0
47,12,2.0,0
47,8,4.5,0
47,11,1.5,0
47,3,4.0,0
47,23,2.0,0
48,26,2.5,0
48,23,5.0,0
48,5,4.5,0
48,11,2.0,0
48,28,2.5,0
48,19,4.5,0
48,18,4.0,0
48,10,4.0,0
48,12,4.5,0
48,7,1.5,0
48,30,2.5,0
48,22,4.0,0
48,29,3.5,0
48,8,1.5,0
48,24,4.0,0
48,21,3.0,0
48,9,2.0,0
48,25,2.5,0
49,23,4.0,0
49,12,4.0,0
49,27,1.5,0
49,21,2.5,0
49,9,3.0,0
49,17,2.5,0
49,25,4.0,0
49,4,1.5,0
49,30,4.5,0
49,1,3.5,0
49,14,2.5,0
49,19,2.5,0
49,2,4.5,0
49,11,2.5,0
49,6,2.5,0
49,26,3.0,0
49,29,3.0,0
49,10,2.5,0
50,23,2.5,0
50,3,4.0,0
50,24,3.0,0
50,15,2.5,0
50,19,5.0,0
50,17,3.5,0
50,6,2.5,0
50,16,2.0,0
50,18,2.5,0
50,21,4.0,0
50,13,3.5,0
50,26,4.5,0
50,7,2.0,0
50,27,3.0,0
50,29,4.0,0
50,28,3.5,0
50,12,4.0,0
50,4,2.5,0
51,9,3.0,0
51,12,2.0,0
51,4,5.0,0
51,21,2.5,0
51,28,2.5,0
51,29,3.5,0
51,10,3.5,0
51,15,3.0,0
51,3,3.0,0
51,18,3.5,0
51,24,4.5,0
51,6,3.5,0
51,13,4.5,0
51,17,3.0,0
51,19,2.5,0
51,8,2.5,0
51,23,2.0,0
51,7,3.0,0
52,10,3.5,0
52,16,4.0,0
52,4,2.5,0
52,17,1.5,0
52,3,3.0,0
52,13,2.5,0
52,19,3.5,0
52,12,4.0,0
52,11,1.5,0
52,8,3.0,0
52,1,3.0,0
52,9,4.5,0
52,15,4.0,0
52,2,4.0,0
52,5,3.0,0
52,24,3.0,0
52,22,3.0,0
52,26,2.5,0
53,30,4.5,0
53,11,4.0,0
53,4,2.5,0
53,21,2.5,0
53,7,3.0,0
53,13,2.0,0
53,23,3.0,0
53,27,1.5,0
53,6,2.5,0
53,8,2.0,0
53,25,2.5,0
53,10,4.5,0
53,15,3.5,0
53,12,4.5,0
53,24,4.0,0
53,19,3.0,0
53,28,4.5,0
53,14,2.0,0
54,17,3.0,0
54,22,3.5,0
54,28,1.5,0
54,10,3.0,0
54,15,3.5,0
54,25,5.0,0
54,27,1.5,0
54,12,3.0,0
54,3,4.5,0
54,2,3.5,0
54,16,2.5,0
54,23,1.5,0
54,11,2.5,0
54,19,3.0,0
54,13,4.5,0
54,6,1.5,0
54,1,4.0,0
54,24,3.0,0
55,1,3.0,0
55,7,2.0,0
55,10,4.5,0
55,5,4.0,0
55,30,1.0,0
55,22,4.5,0
55,11,1.0,0
55,17,2.5,0
55,26,3.0,0
55,3,2.5,0
55,12,3.5,0
55,29,3.0,0
55,25,3.0,0
55,19,3.0,0
55,16,5.0,0
55,4,3.5,0
55,28,2.0,0
55,14,3.5,0
56,5,2.5,0
56,1,1.5,0
56,18,3.5,0
56,14,2.0,0
56,17,2.0,0
56,2,5.0,0
56,13,2.5,0
56,8,4.0,0
56,7,2.5,0
56,24,2.0,0
56,30,4.5,0
56,20,3.0,0
56,23,5.0,0
56,29,2.0,0
56,11,2.5,0
56,4,2.5,0
56,15,4.5,0
56,3,4.0,0
57,26,4.5,0
57,12,3.5,0
57,11,3.5,0
57,2,4.0,0
57,6,2.0,0
57,5,2.5,0
57,27,2.5,0
57,28,3.5,0
57,13,2.0,0
57,24,3.0,0
57,16,3.0,0
57,3,4.5,0
57,1,4.5,0
57,7,3.0,0
57,4,2.5,0
57,19,4.5,0
57,30,3.0,0
57,17,4.0,0
58,10,3.5,0
58,18,4.5,0
58,21,2.5,0
58,22,4.0,0
58,13,4.0,0
58,25,4.0,0
58,14,4.5,0
58,3,2.0,0
58,27,4.5,0
58,17,2.5,0
58,30,2.0,0
58,16,2.0,0
58,1,3.0,0
58,24,3.0,0
58,29,4.5,0
58,8,3.5,0
58,4,5.0,0
58,6,4.0,0
59,13,3.0,0
59,27,2.0,0
59,3,3.0,0
59,16,5.0,0
59,29,3.0,0
59,15,4.0,0
59,28,4.0,0
59,10,2.5,0
59,24,2.5,0
59,5,2.0,0
59,1,2.0,0
59,30,5.0,0
59,18,4.5,0
59,11,3.0,0
59,23,3.5,0
59,7,4.0,0
59,8,5.0,0
59,20,4.5,0
60,3,4.5,0
60,27,3.0,0
60,22,2.5,0
60,26,3.5,0
60,2,2.5,0
60,19,3.0,0
60,9,2.5,0
60,5,3.0,0
60,14,2.5,0
60,6,3.0,0
60,30,4.0,0
60,17,4.5,0
60,7,3.0,0
60,18,2.0,0
60,29,1.5,0
60,1,5.0,0
60,28,4.5,0
60,10,3.5,0
61,16,3.0,0
61,13,4.5,0
61,3,3.5,0
61,22,4.5,0
61,14,4.5,0
61,10,2.5,0
61,26,5.0,0
61,29,3.5,0
61,9,3.0,0
61,17,4.5,0
61,12,2.5,0
61,21,5.0,0
61,1,3.5,0
61,27,3.0,0
61,15,2.0,0
61,23,2.5,0
61,4,2.5,0
61,8,5.0,0
62,9,3.0,0
62,10,4.5,0
62,20,2.0,0
62,11,3.0,0
62,4,3.5,0
62,21,2.5,0
62,22,3.0,0
62,18,4.5,0
62,8,3.0,0
62,13,3.0,0
62,2,3.5,0
62,15,5.0,0
62,19,3.5,0
62,27,3.5,0
62,6,3.5,0
62,26,2.0,0
62,5,3.0,0
62,3,2.5,0
63,20,3.0,0
63,5,2.0,0
63,14,2.5,0
63,15,4.5,0
63,30,3.5,0
63,18,3.5,0
63,9,3.5,0
63,10,2.5,0
63,29,2.0,0
63,1,2.5,0
63,26,4.0,0
63,17,2.5,0
63,2,4.0,0
63,28,4.5,0
63,27,2.5,0
63,25,3.5,0
63,3,4.5,0
63,13,3.0,0
64,22,2.5,0
64,20,3.0,0
64,4,4.0,0
64,16,3.0,0
64,7,3.0,0
64,18,2.0,0
64,21,3.5,0
64,30,3.5,0
64,12,3.0,0
64,19,3.5,0
64,3,4.5,0
64,26,4.5,0
64,17,4.0,0
64,27,2.5,0
64,15,3.5,0
64,11,3.5,0
64,10,3.0,0
64,1,5.0,0
65,8,4.0,0
65,28,2.5,0
65,18,4.5,0
65,20,4.0,0
65,9,3.0,0
65,7,2.5,0
65,25,2.5,0
65,11,2.5,0
65,1,3.0,0
65,23,2.0,0
65,14,4.5,0
65,22,5.0,0
65,15,2.5,0
65,5,2.5,0
65,12,2.0,0
65,26,3.5,0
65,19,2.5,0
65,2,1.5,0
66,3,2.0,0
66,28,4.0,0
66,18,4.0,0
66,30,4.0,0
66,16,4.0,0
66,27,1.0,0
66,11,2.5,0
66,26,3.0,0
66,21,2.5,0
66,20,5.0,0
66,6,2.5,0
66,2,5.0,0
66,17,2.5,0
66,9,5.0,0
66,7,4.5,0
66,12,4.5,0
66,24,2.5,0
66,10,4.0,0
67,21,2.5,0
67,11,4.0,0
67,20,2.5,0
67,30,5.0,0
67,7,3.0,0
67,22,3.0,0
67,17,5.0,0
67,5,3.5,0
67,10,4.0,0
67,8,1.5,0
67,23,3.5,0
67,19,3.0,0
67,9,2.0,0
67,24,4.0,0
67,15,3.5,0
67,12,5.0,0
67,2,3.0,0
67,28,4.5,0
68,8,4.0,0
68,13,4.5,0
68,14,3.5,0
68,30,2.5,0
68,4,2.5,0
68,2,4.5,0
68,25,4.0,0
68,16,1.5,0
68,21,4.0,0
68,24,2.0,0
68,12,2.5,0
68,9,2.5,0
68,17,3.5,0
68,27,3.0,0
68,20,3.5,0
68,6,2.5,0
68,5,4.5,0
68,10,2.5,0
69,10,4.0,0
69,4,3.0,0
69,9,3.0,0
69,19,4.0,0
69,21,1.5,0
69,11,2.5,0
69,8,2.0,0
69,3,3.5,0
69,25,1.5,0
69,16,3.5,0
69,6,4.5,0
69,12,5.0,0
69,18,3.5,0
69,13,2.5,0
69,15,4.5,0
69,1,1.5,0
69,22,2.5,0
69,28,2.5,0
70,28,4.0,0
70,29,3.0,0
70,7,3.5,0
70,6,2.5,0
70,5,3.0,0
70,14,2.0,0
70,24,3.0,0
70,3,5.0,0
70,9,5.0,0
70,8,3.5,0
70,22,2.5,0
70,1,3.0,0
70,10,3.0,0
70,23,4.0,0
70,11,2.5,0
70,15,4.5,0
70,16,3.0,0
70,4,2.5,0
71,25,3.0,0
71,7,2.0,0
71,11,3.5,0
71,18,1.5,0
71,3,4.5,0
71,9,3.0,0
71,24,3.5,0
71,23,3.5,0
71,10,3.0,0
71,6,2.5,0
71,17,4.5,0
71,26,4.0,0
71,14,2.5,0
71,12,4.0,0
71,8,3.0,0
71,5,3.5,0
71,22,2.5,0
71,1,4.5,0
72,30,3.0,0
72,7,2.5,0
72,24,4.0,0
72,3,3.5,0
72,23,2.5,0
72,19,3.0,0
72,21,2.5,0
72,6,4.0,0
72,20,3.5,0
72,28,3.5,0
72,22,4.5,0
72,17,1.5,0
72,26,2.5,0
72,27,5.0,0
72,10,2.5,0
72,12,1.5,0
72,9,3.5,0
72,25,4.0,0
73,30,4.5,0
73,23,3.5,0
73,25,4.0,0
73,1,2.5,0
73,18,5.0,0
73,21,1.5,0
73,4,3.0,0
73,20,3.5,0
73,22,2.5,0
73,8,4.0,0
73,5,1.5,0
73,7,4.5,0
73,24,2.5,0
73,3,1.5,0
73,15,4.0,0
73,26,3.5,0
73,10,4.5,0
73,28,4.5,0
74,11,5.0,0
74,14,3.5,0
74,19,2.0,0
74,26,4.0,0
74,9,2.5,0
74,10,4.5,0
74,23,4.0,0
74,29,3.0,0
74,17,4.5,0
74,20,3.5,0
74,22,3.0,0
74,2,3.0,0
74,12,4.0,0
74,5,4.0,0
74,16,3.0,0
74,15,4.0,0
74,4,1.5,0
74,7,2.0,0
75,17,2.5,0
75,8,4.0,0
75,29,3.5,0
75,4,3.0,0
75,19,3.5,0
75,13,5.0,0
75,28,2.0,0
75,30,2.0,0
75,26,4.5,0
75,25,4.5,0
75,12,2.5,0
75,3,3.5,0
75,24,3.5,0
75,11,3.5,0
75,18,2.0,0
75,5,4.5,0
75,21,3.5,0
75,7,2.0,0
76,14,3.5,0
76,29,4.0,0
76,19,5.0,0
76,1,2.0,0
76,26,1.5,0
76,15,5.0,0
76,25,2.0,0
76,4,3.5,0
76,5,3.5,0
76,12,4.5,0
76,21,2.0,0
76,17,2.5,0
76,6,4.0,0
76,10,3.5,0
76,23,4.0,0
76,20,2.5,0
76,27,3.0,0
76,28,2.5,0
77,23,4.0,0
77,14,2.0,0
77,30,4.5,0
77,9,2.5,0
77,15,4.0,0
77,26,5.0,0
77,17,1.5,0
77,3,3.5,0
77,8,3.0,0
77,25,3.5,0
77,18,3.5,0
77,2,4.5,0
77,22,3.0,0
77,29,3.0,0
77,1,2.5,0
77,5,3.0,0
77,7,3.0,0
77,27,3.0,0
78,25,3.0,0
78,2,3.5,0
78,20,2.5,0
78,9,3.5,0
78,26,3.5,0
78,16,2.5,0
78,24,3.5,0
78,10,3.5,0
78,11,3.0,0
78,29,4.0,0
78,18,3.5,0
